instance	true	assigned	probability
43040009061	0	1	0.1
42765018500	1	1	0.0791145
43384369671	1	1	0.5
42751075803	1	1	0.5
43047694065	1	1	0.5
42117875463	1	1	0.021363999999999998
43444717551	1	1	0.1
42105496484	0	1	0.5
42110780243	0	1	0.1
42108305815	0	1	0.5
42097477955	0	1	0.1
42129100489	0	1	0.5
42100644177	1	1	0.149947
42108364876	0	1	0.5
42103122920	0	1	0.5
42101479990	0	1	0.5
42120465516	0	1	0.285871
42087551740	0	1	0.1
42123812254	0	1	0.5
42100762285	0	1	0.1
42092437087	0	1	0.5
42103327305	0	1	0.1
42115961645	0	1	0.400256
42118653270	0	1	0.5
42097482929	0	1	0.5
42106126441	0	1	0.44914799999999994
42104024836	0	1	0.0920972
42097568366	0	1	0.27003499999999997
42113844171	0	1	0.157307
42132447809	0	1	0.1
42101775051	0	1	0.1
42092281200	0	1	0.1
42098792123	0	1	0.508303
42104609624	0	1	0.5
42098460377	0	1	0.5
42116340892	0	1	0.06102330000000001
42133448642	0	1	0.073167
42098791155	0	1	0.5
42093557061	0	1	0.0260776
42091248903	0	1	0.1
42127978483	0	1	0.34615999999999997
42092739411	0	1	0.225061
42098258473	0	1	0.1
42096093985	0	1	0.5
42132758760	0	1	0.5
42096846920	0	1	0.5
42133761629	0	1	0.24313600000000002
42108157392	0	1	0.1
42104296727	0	1	0.1
42103621444	0	1	0.5
42110888662	0	1	0.1
42110035586	0	1	0.5
42126728639	0	1	0.1
42120330020	0	1	0.1
42103053681	0	1	0.1
42120779449	0	1	0.5
42109542011	0	1	0.5
42129865398	0	1	0.0730982
42114424971	0	1	0.5
42105828379	0	1	0.5
42119065859	0	1	0.5
42093357606	0	1	0.181829
42107681595	0	1	0.5
42090525232	0	1	0.5
42119987978	0	1	0.0314002
42113389212	0	1	0.492982
42103173644	0	1	0.5
42128553823	0	1	0.1
42094520393	0	1	0.0588375
42131380952	0	1	0.1
42101012204	0	1	0.149447
42117218250	0	1	0.0466079
42095538801	0	1	0.5
42121211605	0	1	0.5
42106019048	0	1	0.161945
42094622373	0	1	0.5
42098975226	0	1	0.359929
42128807160	1	1	0.794024
42095356264	0	1	0.1
42100886151	1	1	0.5
42115526092	0	1	0.1
42114682066	0	1	0.5
42133154028	0	1	0.09977130000000001
42087664742	0	1	0.132492
42103919170	0	1	0.5
42117942561	0	1	0.1
42109652767	0	1	0.5
42110963801	0	1	0.5
42090580966	0	1	0.00168507
42131778938	0	1	0.1
42096720623	0	1	0.146162
42126646014	0	1	0.025606
42109751637	0	1	0.1
42111505893	0	1	0.5
42096493545	0	1	0.5
42130864210	0	1	0.15045
42089827549	0	1	0.1
42091317615	0	1	0.5
42091548709	0	1	0.00019773900000000003
42095958349	0	1	0.5
42096051481	0	1	0.5
42088825912	0	1	0.10436
42133424501	1	1	0.5
42091211902	1	1	0.5
42117762560	1	1	0.300692
42112353156	0	1	0.5
42131635804	0	1	0.1
42089545745	0	1	0.5
42112002172	1	1	0.0131598
42090538234	1	1	0.454085
42134055150	0	1	0.1
42090903927	0	1	0.1
42093792110	0	1	0.056424
42118058298	0	1	0.5
42112459400	0	1	0.1
42122534873	1	1	0.240675
42107747876	0	1	0.5
42099349879	1	1	0.5
42100808256	1	1	0.1
42090000754	0	1	0.08218639999999999
42110317150	0	1	0.1
42119079496	0	1	0.5
42126510122	0	1	0.5
42116472588	0	1	0.0204059
42092385003	0	1	0.5
42108142887	1	1	0.0702673
42104439928	0	1	0.012828799999999998
42103004758	0	1	0.386852
42087209754	0	1	0.1
42094914781	0	1	0.5
42095422476	0	1	0.00124693
42123720631	0	1	0.5
42121406223	0	1	0.15561
42110734849	0	1	0.1
