instance	true	assigned	probability
47197737957	1	1	0.33423600000000003
47198495514	1	1	0.5
47198514006	1	1	0.042004400000000004
47199375458	1	1	0.5
47199623833	1	1	0.403042
47200723466	1	1	0.144216
47200731981	1	1	0.261248
47201285985	1	1	0.016822200000000002
47201536034	1	1	0.5371229999999999
47205460255	1	1	0.41802
47206011487	1	1	0.000558629
47206619230	1	1	0.0931821
47209764368	1	1	0.107537
47210054763	1	1	0.0882053
47210763134	1	1	0.5
47213795138	1	1	0.5
47213981461	1	1	0.46703599999999995
47215106161	1	1	0.154975
47215758117	1	1	0.5
47216815352	1	1	0.0478038
47216851863	1	1	0.00609611
47217002890	1	1	0.00263697
47217292442	1	1	0.5
47217300437	1	1	0.0260121
47217304761	1	1	0.00168629
47217442434	1	1	8.77356e-05
47217649999	1	1	0.236868
47218254331	1	1	0.043467
47218338883	1	1	0.063985
47218340947	1	1	0.115515
47221174788	1	1	0.361396
47129578336	1	1	0.0738204
47129989641	1	1	0.0126636
47130588021	1	1	0.10533900000000002
47131380060	1	1	0.111196
47131787411	1	1	0.241223
47133929096	1	1	0.5
47135471918	1	1	0.14979800000000001
47136503529	1	1	0.0206502
47137562353	1	1	0.20461600000000002
47138501152	1	1	0.3164
47138719842	1	1	0.5
47139621927	1	1	0.5
47142290396	1	1	0.08028969999999999
47142628612	1	1	0.093835
47145083103	1	1	0.0948122
47145148837	1	1	0.0764961
47147980919	1	1	0.5
47148349459	1	1	0.286434
47148529732	1	1	0.11604500000000001
47148653734	1	1	0.144154
47150217330	1	1	0.762609
47151035039	1	1	0.300002
47151233547	1	1	0.17819400000000002
47151473986	1	1	0.45572299999999993
47151589271	1	1	0.31492600000000004
47152580196	1	1	0.184856
47152603163	1	1	0.10488800000000001
47152754422	1	1	0.1
47152975393	1	1	0.127115
47153167513	1	1	0.5
47153493442	1	1	0.16708699999999999
47153592122	1	1	0.5
47153672582	1	1	0.0655762
47154303873	1	1	0.782983
47154544917	1	1	0.32925
47154880511	1	1	0.00145627
47154887329	1	1	0.5
47155354712	1	1	0.5
47160438514	1	1	0.5
47161037674	1	1	0.5
47166751216	1	1	0.5
47166773302	1	1	0.5
47167556248	1	1	0.250251
47172741837	1	1	0.0125379
47174739393	1	1	0.016820500000000002
47073311805	1	1	0.07405319999999999
47073312344	1	1	0.280983
47075775336	1	1	0.24163600000000002
47075812903	1	1	0.216687
47076283073	1	1	0.051155400000000004
47076286207	1	1	0.051155400000000004
47076376918	1	1	0.5
47080722504	1	1	0.577248
47081623855	1	1	0.170048
47081999612	1	1	0.170048
47084402176	1	1	0.170048
47086053610	1	1	0.5
47090502094	1	1	0.438046
47091191572	1	1	0.170048
