instance	true	assigned	probability
46897113170	1	1	-0.58
46897134445	1	1	-0.58
46897485582	1	1	-0.58
46897748036	1	1	-0.58
46898955962	1	1	-0.58
46899937064	1	1	-0.58
46900140004	1	1	-0.56
46900751559	1	1	-0.6
46901124401	1	1	-0.58
46901226383	1	1	-0.58
46901707684	1	1	-0.58
46903722315	1	1	-0.58
46904234594	1	1	-0.58
46904547064	1	1	-0.58
46905203116	1	1	-0.58
46906482615	1	1	-0.58
46906807775	1	1	-0.58
46907028926	1	1	-0.58
46909761132	1	1	-0.58
46911624909	1	1	-0.58
46913104842	1	1	-0.58
46915385404	1	1	-0.58
46916102163	1	1	-0.58
46916731072	1	1	-0.58
46916807358	1	1	-0.58
46917360482	1	1	-0.58
46829100811	1	1	-0.58
46829182449	1	1	-0.58
46829644320	1	1	-0.58
46829931904	1	1	-0.58
46830180276	1	1	-0.58
46830394832	1	1	-0.58
46830591439	1	1	-0.58
46831658646	1	1	-0.58
46832094718	1	1	-0.58
46832271446	1	1	-0.58
46832346809	1	1	-0.58
46832383144	1	1	-0.58
46832415759	1	1	-0.58
46832520996	1	1	-0.58
46832524231	1	1	-0.58
46832537859	1	1	-0.58
46832724953	1	1	-0.58
46832729211	1	1	-0.58
46832781498	1	1	-0.58
46832795889	1	1	-0.58
46832805781	1	1	-0.58
46832879213	1	1	-0.58
46832947943	1	1	-0.58
46833079927	1	1	-0.58
46833180703	1	1	-0.58
46833599864	1	1	-0.58
46834041114	1	1	-0.58
46834596275	1	1	-0.58
46835053282	1	1	-0.58
46835611116	1	1	-0.58
46835664082	1	1	-0.58
46836328218	1	1	-0.58
46836362524	1	1	-0.58
46836508134	1	1	-0.58
46836926263	1	1	-0.58
46837102580	1	1	-0.58
46837841713	1	1	-0.58
46838209993	1	1	-0.38
46838234742	1	1	-0.58
46838682937	1	1	-0.58
46839505872	1	1	-0.58
46839757457	1	1	-0.6
46840212460	1	1	-0.58
46840323873	1	1	-0.58
46840492899	1	1	-0.58
46840530038	1	1	-0.58
46840589678	1	1	-0.58
46840635384	1	1	-0.58
46840869138	1	1	-0.58
46840888781	1	1	-0.58
46841054060	1	1	-0.58
46841187912	1	1	-0.58
46841589181	1	1	-0.58
46841685446	1	1	-0.58
46842628631	1	1	-0.58
46842645385	1	1	-0.58
46842801398	1	1	-0.58
46842920271	1	1	-0.38
46842976510	1	1	-0.58
46843146867	1	1	-0.58
46843388128	1	1	-0.58
46843963058	1	1	-0.58
46844465722	1	1	-0.58
46844485597	1	1	-0.58
46845356772	1	1	-0.58
46845795005	1	1	-0.58
46845893827	1	1	-0.58
46846238630	1	1	-0.58
46846430296	1	1	-0.58
46847017410	1	1	-0.58
46847550143	1	1	-0.6
46847631390	1	1	-0.58
46847727422	1	1	-0.58
46847812012	1	1	-0.58
46847991259	1	1	-0.58
46848142671	1	1	-0.58
46848228625	1	1	-0.58
46848277073	1	1	-0.58
46848474367	1	1	-0.58
46849074470	1	1	-0.58
46849560342	1	1	-0.58
46849582550	1	1	-0.6
46849734727	1	1	-0.38
46849863962	1	1	-0.58
46849888345	1	1	-0.58
46850008719	1	1	-0.58
46850126939	1	1	-0.58
46850440780	1	1	-0.58
46850526292	1	1	-0.58
46850858367	1	1	-0.58
46850930448	1	1	-0.58
46851355512	1	1	-0.58
46852058899	1	1	-0.58
46852813690	1	1	-0.58
46853226412	1	1	-0.58
46853336794	1	1	-0.58
46854067379	1	1	-0.58
46854093157	1	1	-0.58
46854617687	1	1	-0.58
46855077310	1	1	-0.58
46855403680	1	1	-0.58
46855813255	1	1	-0.58
46856179372	1	1	-0.58
46856294873	1	1	-0.58
46856762534	1	1	-0.58
46857225723	1	1	-0.58
46857350123	1	1	-0.58
46857383119	1	1	-0.56
46857982581	1	1	-0.58
46857995371	1	1	-0.58
46858227240	1	1	-0.58
46859195437	1	1	-0.58
46859219814	1	1	-0.58
46859370316	1	1	-0.58
46860146528	1	1	-0.58
46860471002	1	1	-0.58
46860700867	1	1	-0.58
46861313560	1	1	-0.58
46861532720	1	1	-0.58
46861876107	1	1	-0.58
46862328829	1	1	-0.58
46862370257	1	1	-0.58
46862683400	1	1	-0.58
46863538060	1	1	-0.58
46864840425	1	1	-0.58
46865373936	1	1	-0.58
46865661414	1	1	-0.58
46865696226	1	1	-0.58
46867047650	1	1	-0.58
46869580994	1	1	-0.58
46869635104	1	1	-0.58
46870143964	1	1	-0.58
46870564718	1	1	-0.6
46870586022	1	1	-0.58
46871340416	1	1	-0.58
46871375016	1	1	-0.58
46871399320	1	1	-0.58
46871430478	1	1	-0.58
46871456173	1	1	-0.58
46871458690	1	1	-0.58
46871471783	1	1	-0.58
46871495008	1	1	-0.58
46871840109	1	1	-0.58
46871993031	1	1	-0.58
46872214472	1	1	-0.58
46872476553	1	1	-0.58
46872783306	1	1	-0.58
46872967468	1	1	-0.58
46873301317	1	1	-0.58
46873673961	1	1	-0.56
46874464164	1	1	-0.58
46828766871	1	1	-0.58
46829419719	1	1	-0.58
46832827131	1	1	-0.58
46833074117	1	1	-0.58
46833449168	1	1	-0.6
46835224168	1	1	-0.58
46835331784	1	1	-0.58
46837956204	1	1	-0.56
46839165197	1	1	-0.58
46839300266	1	1	-0.64
46839441939	1	1	-0.64
46839506900	1	1	-0.64
46840701025	1	1	-0.58
46842672477	1	1	-0.58
46845203325	1	1	-0.58
46845994151	1	1	-0.58
46847611087	1	1	-0.58
46849067372	1	1	-0.58
46849331766	1	1	-0.58
46849563099	1	1	-0.58
46850455071	1	1	-0.58
46851400911	1	1	-0.58
46852243321	1	1	-0.58
46854438177	1	1	-0.58
46856034426	1	1	-0.58
46857362122	1	1	-0.56
46857424970	1	1	-0.56
46857526148	1	1	-0.56
46857582078	1	1	-0.58
46858039392	1	1	-0.58
46860126221	1	1	-0.58
46860417589	1	1	-0.58
46860449887	1	1	-0.58
46860842331	1	1	-0.58
46861060093	1	1	-0.58
46861113545	1	1	-0.58
46861355665	1	1	-0.58
46862069461	1	1	-0.58
46862212972	1	1	-0.58
46865467043	1	1	-0.58
46865580912	1	1	-0.58
46867247494	1	1	-0.58
46868734258	1	1	-0.58
46869559147	1	1	-0.58
46869604824	1	1	-0.58
46871008815	1	1	-0.58
46871348952	1	1	-0.58
46871452833	1	1	-0.58
46871479073	1	1	-0.58
46871914406	1	1	-0.58
46785529328	1	1	-0.58
46786669671	1	1	-0.58
46787208069	1	1	-0.58
46787448259	1	1	-0.58
46787562702	1	1	-0.58
46788063354	1	1	-0.58
46788266151	1	1	-0.58
46789442976	1	1	-0.58
46789810807	1	1	-0.58
46791494948	1	1	-0.58
46795348491	1	1	-0.58
46795836196	1	1	-0.58
46796566551	1	1	-0.58
46798131342	1	1	-0.62
46798167157	1	1	-0.58
46799251756	1	1	-0.46
46799959892	1	1	-0.58
46800350209	1	1	-0.58
46801680278	1	1	-0.58
46802745608	1	1	-0.58
46802809866	1	1	-0.58
46803505661	1	1	-0.58
46804145951	1	1	-0.58
46804162673	1	1	-0.58
46804659364	1	1	-0.58
46805088521	1	1	-0.58
46805107615	1	1	-0.58
46805222170	1	1	-0.58
46805672866	1	1	-0.58
46806399566	1	1	-0.58
46806446944	1	1	-0.58
46807050533	1	1	-0.58
46807512544	1	1	-0.58
46807536238	1	1	-0.58
46807974710	1	1	-0.58
46808149884	1	1	-0.58
46808430213	1	1	-0.58
46809171424	1	1	-0.58
46809436774	1	1	-0.38
46815444191	1	1	-0.58
